Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Son,Social drinker,Social smoker,Pet,Body mass index,Absenteeism time in hours
12.0,5.0,6.0,1.0,155.0,37.0,14.0,40.0,261.53464873152564,97.0,0.0,1.0,0.0,0.0,4.0,30.0,4.0
12.0,4.0,5.0,1.0,231.0,41.0,18.0,45.0,281.79421379420256,91.0,0.0,3.0,1.0,0.0,0.0,20.0,4.0
18.0,10.0,2.0,3.0,268.0,52.0,17.0,49.0,297.3330140793831,89.0,0.0,4.0,0.0,0.0,0.0,27.0,8.0
18.0,3.0,5.0,2.0,241.0,24.0,13.0,50.0,349.78389547122526,99.0,1.0,3.0,1.0,1.0,0.0,31.0,2.0
14.0,5.0,3.0,3.0,97.0,31.0,13.0,40.0,228.3298682036796,91.0,0.0,2.0,0.0,0.0,2.0,22.0,11.0
13.0,9.0,4.0,1.0,184.0,41.0,13.0,35.0,285.38396835641703,97.0,0.0,0.0,1.0,0.0,4.0,19.0,11.0
2.0,4.0,3.0,1.0,183.0,38.0,10.0,41.0,250.0500389012413,92.0,1.0,0.0,1.0,0.0,1.0,33.0,4.0
26.0,4.0,4.0,1.0,163.0,35.0,16.0,47.0,280.13358929482405,93.0,0.0,3.0,0.0,0.0,8.0,28.0,1.0
20.0,2.0,3.0,4.0,197.0,9.0,24.0,40.0,256.9704416693033,85.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0
3.0,5.0,6.0,4.0,277.0,23.0,9.0,30.0,313.6249186885452,100.0,0.0,2.0,0.0,0.0,0.0,24.0,5.0
28.0,4.0,2.0,4.0,172.0,42.0,12.0,26.0,337.3822955882192,91.0,0.0,2.0,0.0,1.0,2.0,30.0,0.0
0.0,11.0,6.0,4.0,159.0,27.0,11.0,42.0,283.25796837451844,95.0,0.0,4.0,1.0,0.0,1.0,31.0,5.0
22.0,11.0,6.0,3.0,172.0,47.0,16.0,45.0,185.4065032888492,97.0,1.0,2.0,1.0,0.0,1.0,20.0,0.0
23.0,6.0,5.0,4.0,177.0,51.0,12.0,47.0,314.64674900579297,90.0,0.0,3.0,1.0,0.0,0.0,30.0,3.0
18.0,2.0,6.0,2.0,280.0,6.0,6.0,39.0,245.50035742026,80.0,0.0,4.0,1.0,0.0,0.0,31.0,3.0
2.0,6.0,2.0,3.0,195.0,48.0,16.0,32.0,233.7568565266719,86.0,0.0,1.0,1.0,0.0,1.0,30.0,0.0
19.0,4.0,3.0,1.0,208.0,28.0,13.0,44.0,229.33214160222573,88.0,0.0,0.0,1.0,1.0,8.0,25.0,0.0
14.0,12.0,5.0,4.0,188.0,52.0,15.0,28.0,320.1531234588148,95.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0
12.0,11.0,3.0,4.0,210.0,48.0,15.0,33.0,255.90059544698707,97.0,0.0,4.0,0.0,0.0,0.0,32.0,2.0
21.0,2.0,3.0,3.0,208.0,5.0,16.0,33.0,173.94791299852625,100.0,0.0,3.0,1.0,0.0,0.0,26.0,24.0
3.0,5.0,3.0,4.0,265.0,17.0,11.0,39.0,269.8643240031753,91.0,0.0,2.0,1.0,0.0,2.0,21.0,1.0
11.0,12.0,3.0,3.0,119.0,16.0,13.0,30.0,255.3519329925358,87.0,0.0,2.0,0.0,0.0,1.0,20.0,2.0
6.0,12.0,2.0,4.0,131.0,11.0,6.0,37.0,270.81537238554773,83.0,0.0,2.0,1.0,0.0,1.0,25.0,6.0
1.0,3.0,2.0,4.0,189.0,7.0,13.0,31.0,322.1226043081539,96.0,0.0,4.0,1.0,0.0,1.0,31.0,9.0
16.0,3.0,5.0,1.0,71.0,44.0,10.0,28.0,275.22825448902665,94.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0
0.0,4.0,6.0,3.0,219.0,40.0,5.0,35.0,262.51511101780096,99.0,0.0,3.0,0.0,0.0,0.0,25.0,1.0
25.0,12.0,5.0,1.0,282.0,17.0,13.0,31.0,330.63681607130667,80.0,0.0,0.0,0.0,0.0,4.0,25.0,2.0
13.0,8.0,2.0,2.0,168.0,43.0,7.0,30.0,243.87186822697225,90.0,0.0,3.0,1.0,0.0,0.0,35.0,4.0
27.0,2.0,3.0,4.0,238.0,48.0,3.0,41.0,261.35006729821816,90.0,0.0,2.0,0.0,0.0,0.0,28.0,18.0
20.0,10.0,5.0,1.0,207.0,40.0,18.0,34.0,270.81537238554773,86.0,0.0,0.0,1.0,0.0,0.0,28.0,11.0
0.0,3.0,5.0,4.0,176.0,41.0,6.0,27.0,249.45579544635723,86.0,1.0,2.0,0.0,1.0,2.0,20.0,0.0
2.0,8.0,5.0,4.0,215.0,30.0,18.0,39.0,279.3656890208593,88.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0
10.0,10.0,6.0,4.0,262.0,51.0,10.0,40.0,239.5371917419076,82.0,0.0,4.0,1.0,0.0,0.0,26.0,2.0
6.0,6.0,4.0,4.0,218.0,44.0,11.0,37.0,270.1321090670149,86.0,0.0,4.0,1.0,0.0,0.0,26.0,11.0
24.0,8.0,2.0,3.0,205.0,32.0,9.0,43.0,269.3943416224539,81.0,0.0,3.0,0.0,0.0,1.0,25.0,5.0
28.0,5.0,4.0,3.0,207.0,12.0,11.0,26.0,255.5740128641505,98.0,1.0,1.0,1.0,0.0,0.0,31.0,2.0
8.0,1.0,3.0,3.0,297.0,19.0,8.0,28.0,262.7325531209648,99.0,0.0,2.0,1.0,0.0,1.0,19.0,5.0
2.0,5.0,3.0,1.0,265.0,37.0,20.0,38.0,250.3645929320338,90.0,0.0,4.0,0.0,0.0,4.0,24.0,7.0
0.0,6.0,2.0,2.0,233.0,48.0,12.0,25.0,270.81537238554773,96.0,0.0,3.0,0.0,0.0,0.0,20.0,4.0
18.0,9.0,3.0,2.0,178.0,47.0,15.0,28.0,264.4050885130803,93.0,0.0,2.0,1.0,0.0,1.0,22.0,2.0
1.0,6.0,2.0,4.0,217.0,53.0,12.0,36.0,246.3044666722052,87.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0
26.0,5.0,5.0,4.0,227.0,40.0,7.0,44.0,222.82488589867785,98.0,1.0,4.0,1.0,0.0,4.0,24.0,19.0
20.0,7.0,2.0,4.0,309.0,7.0,14.0,26.0,285.18440593457643,97.0,0.0,0.0,1.0,0.0,1.0,26.0,9.0
23.0,1.0,2.0,1.0,228.0,26.0,9.0,30.0,208.6360989654242,85.0,0.0,4.0,0.0,0.0,0.0,29.0,7.0
16.0,8.0,6.0,2.0,234.0,36.0,10.0,22.0,280.29145008397774,98.0,0.0,3.0,0.0,0.0,0.0,29.0,2.0
18.0,10.0,4.0,1.0,300.0,42.0,15.0,32.0,253.20924286149665,83.0,0.0,3.0,1.0,0.0,0.0,15.0,25.0
27.0,8.0,5.0,4.0,224.0,54.0,15.0,38.0,364.9424155612817,80.0,0.0,3.0,0.0,0.0,0.0,28.0,26.0
13.0,2.0,5.0,3.0,163.0,19.0,12.0,28.0,270.84499961278647,99.0,0.0,0.0,1.0,0.0,0.0,25.0,7.0
9.0,1.0,4.0,3.0,134.0,49.0,17.0,31.0,332.47449927995854,92.0,0.0,4.0,0.0,0.0,1.0,20.0,6.0
20.0,10.0,2.0,4.0,175.0,29.0,12.0,42.0,341.2794248206781,95.0,1.0,2.0,0.0,0.0,0.0,18.0,4.0
28.0,4.0,3.0,4.0,168.0,24.0,18.0,40.0,220.30051157056351,83.0,0.0,1.0,1.0,0.0,0.0,27.0,3.0
7.0,2.0,3.0,1.0,131.0,49.0,12.0,31.0,312.7127544762029,84.0,0.0,1.0,0.0,0.0,2.0,30.0,0.0
6.0,5.0,6.0,3.0,225.0,35.0,9.0,38.0,296.35245099075104,97.0,0.0,0.0,1.0,0.0,2.0,36.0,2.0
12.0,5.0,5.0,3.0,158.0,8.0,9.0,33.0,251.28320637568487,86.0,0.0,0.0,1.0,0.0,1.0,34.0,17.0
18.0,3.0,3.0,4.0,301.0,39.0,16.0,37.0,309.675689569264,91.0,0.0,2.0,1.0,0.0,0.0,24.0,1.0
1.0,5.0,3.0,1.0,224.0,13.0,10.0,43.0,297.2968306392252,84.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0
5.0,10.0,3.0,3.0,198.0,9.0,17.0,42.0,287.05562729067617,90.0,0.0,4.0,0.0,0.0,4.0,29.0,13.0
28.0,1.0,6.0,3.0,175.0,22.0,12.0,34.0,342.1803487177341,87.0,0.0,1.0,1.0,0.0,1.0,30.0,4.0
8.0,8.0,6.0,3.0,79.0,37.0,10.0,33.0,353.3934321671164,90.0,0.0,2.0,0.0,0.0,0.0,28.0,11.0
4.0,1.0,2.0,1.0,132.0,37.0,13.0,30.0,328.3714017467413,95.0,0.0,1.0,1.0,0.0,2.0,19.0,2.0
8.0,6.0,2.0,4.0,194.0,53.0,6.0,31.0,277.7439697660056,80.0,0.0,4.0,1.0,0.0,0.0,23.0,0.0
24.0,10.0,2.0,3.0,228.0,44.0,11.0,32.0,322.6136841087547,90.0,0.0,1.0,0.0,0.0,1.0,25.0,7.0
6.0,10.0,6.0,1.0,170.0,41.0,5.0,43.0,202.0349732813347,84.0,0.0,2.0,0.0,0.0,0.0,26.0,1.0
3.0,9.0,4.0,4.0,143.0,6.0,10.0,36.0,309.851355731494,83.0,0.0,3.0,0.0,0.0,0.0,28.0,25.0
26.0,9.0,2.0,2.0,250.0,48.0,19.0,29.0,301.2387083461823,82.0,0.0,2.0,1.0,0.0,0.0,18.0,1.0
17.0,3.0,4.0,4.0,116.0,46.0,11.0,37.0,238.78547455835928,84.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0
19.0,9.0,6.0,2.0,217.0,33.0,11.0,35.0,247.92516505844728,83.0,0.0,4.0,0.0,0.0,0.0,24.0,9.0
3.0,12.0,6.0,1.0,193.0,51.0,6.0,34.0,279.4713665165363,91.0,0.0,0.0,1.0,0.0,0.0,26.0,3.0
27.0,10.0,5.0,4.0,306.0,52.0,9.0,42.0,332.38543471751063,86.0,0.0,3.0,1.0,0.0,0.0,22.0,10.0
21.0,7.0,3.0,1.0,263.0,44.0,11.0,32.0,270.94330654282106,94.0,0.0,4.0,1.0,0.0,2.0,21.0,4.0
21.0,2.0,6.0,3.0,317.0,40.0,14.0,34.0,245.74984512511784,100.0,0.0,3.0,1.0,0.0,1.0,21.0,1.0
22.0,3.0,6.0,4.0,173.0,35.0,12.0,38.0,277.9130621759944,83.0,0.0,2.0,0.0,0.0,1.0,23.0,0.0
1.0,12.0,2.0,2.0,135.0,13.0,12.0,43.0,257.1955231671464,82.0,0.0,2.0,1.0,0.0,1.0,25.0,7.0
3.0,4.0,3.0,2.0,199.0,6.0,18.0,35.0,306.45626636947327,88.0,0.0,3.0,1.0,0.0,1.0,29.0,13.0
19.0,12.0,3.0,2.0,181.0,22.0,15.0,29.0,274.96795571272605,87.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0
19.0,10.0,6.0,3.0,130.0,51.0,8.0,37.0,372.6427934038736,99.0,0.0,1.0,1.0,0.0,0.0,26.0,3.0
18.0,2.0,6.0,3.0,235.0,9.0,9.0,34.0,214.94495784588264,83.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0
4.0,2.0,4.0,4.0,167.0,14.0,15.0,37.0,328.5617280773996,97.0,0.0,2.0,1.0,0.0,0.0,25.0,2.0
9.0,12.0,3.0,2.0,239.0,7.0,15.0,49.0,260.9512691555723,87.0,0.0,3.0,1.0,0.0,1.0,32.0,9.0
5.0,1.0,6.0,4.0,210.0,7.0,14.0,39.0,203.7164434355443,84.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0
2.0,6.0,2.0,4.0,212.0,35.0,12.0,33.0,187.82878842159252,85.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0
16.0,9.0,3.0,3.0,50.0,31.0,9.0,37.0,293.2574098360666,88.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0
9.0,3.0,3.0,3.0,168.0,32.0,14.0,32.0,186.5400881433192,91.0,0.0,0.0,1.0,0.0,0.0,31.0,4.0
11.0,2.0,6.0,4.0,211.0,5.0,8.0,29.0,371.82177007638586,88.0,0.0,1.0,0.0,0.0,2.0,27.0,14.0
0.0,5.0,2.0,1.0,118.0,31.0,8.0,33.0,283.2093701800647,86.0,0.0,2.0,1.0,0.0,1.0,26.0,8.0
17.0,6.0,4.0,4.0,200.0,20.0,16.0,36.0,284.56813002009176,100.0,0.0,0.0,1.0,0.0,2.0,25.0,19.0
21.0,4.0,5.0,4.0,146.0,12.0,7.0,39.0,258.6831719213458,81.0,0.0,4.0,1.0,0.0,0.0,20.0,7.0
3.0,2.0,5.0,3.0,113.0,53.0,21.0,31.0,265.96155237455486,90.0,0.0,4.0,1.0,1.0,2.0,24.0,12.0
8.0,3.0,6.0,1.0,271.0,19.0,7.0,32.0,287.3242617485208,80.0,0.0,2.0,0.0,0.0,2.0,22.0,0.0
11.0,5.0,5.0,2.0,210.0,9.0,1.0,37.0,293.70467553039254,97.0,0.0,1.0,0.0,1.0,1.0,26.0,24.0
22.0,6.0,5.0,1.0,152.0,9.0,5.0,41.0,233.4867988627496,87.0,0.0,3.0,1.0,0.0,1.0,25.0,3.0
14.0,2.0,3.0,1.0,135.0,29.0,8.0,23.0,222.5592520965036,99.0,0.0,1.0,1.0,0.0,2.0,25.0,26.0
28.0,8.0,3.0,2.0,236.0,44.0,13.0,32.0,223.55346141987368,88.0,0.0,1.0,1.0,0.0,0.0,28.0,2.0
18.0,3.0,4.0,2.0,198.0,11.0,14.0,34.0,269.9628524784235,96.0,0.0,2.0,1.0,0.0,1.0,29.0,2.0
8.0,1.0,4.0,4.0,254.0,35.0,9.0,43.0,250.19315472140107,97.0,0.0,2.0,1.0,0.0,0.0,30.0,0.0
21.0,5.0,4.0,3.0,165.0,7.0,17.0,30.0,279.6674916822745,84.0,0.0,1.0,0.0,0.0,8.0,19.0,9.0
23.0,8.0,4.0,1.0,269.0,22.0,11.0,33.0,213.5848561885973,96.0,0.0,2.0,1.0,0.0,2.0,24.0,13.0
12.0,9.0,5.0,4.0,219.0,33.0,3.0,40.0,349.69349512088934,99.0,0.0,2.0,0.0,0.0,0.0,25.0,3.0
0.0,1.0,2.0,4.0,153.0,44.0,15.0,33.0,297.834028462653,91.0,0.0,4.0,1.0,0.0,0.0,26.0,6.0
17.0,3.0,4.0,1.0,121.0,37.0,6.0,31.0,309.7493549994955,81.0,0.0,3.0,0.0,0.0,1.0,30.0,2.0
21.0,4.0,5.0,3.0,158.0,51.0,26.0,35.0,271.99007065930016,84.0,0.0,3.0,1.0,0.0,0.0,27.0,1.0
16.0,6.0,4.0,1.0,192.0,51.0,18.0,36.0,202.1012957832043,88.0,0.0,4.0,1.0,0.0,0.0,23.0,1.0
21.0,4.0,6.0,1.0,297.0,39.0,19.0,46.0,242.3217701395689,95.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0
28.0,8.0,5.0,3.0,282.0,11.0,14.0,35.0,289.53551577437133,95.0,0.0,3.0,1.0,0.0,5.0,25.0,2.0
24.0,3.0,3.0,4.0,275.0,37.0,10.0,43.0,269.274617787207,87.0,0.0,1.0,0.0,0.0,0.0,27.0,3.0
5.0,12.0,4.0,3.0,200.0,29.0,14.0,41.0,271.66936827739124,99.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0
20.0,1.0,3.0,3.0,97.0,39.0,12.0,38.0,206.86643359037075,89.0,0.0,0.0,1.0,0.0,1.0,24.0,9.0
16.0,4.0,2.0,3.0,157.0,38.0,5.0,38.0,293.42520926350846,94.0,0.0,0.0,1.0,0.0,1.0,25.0,6.0
16.0,6.0,6.0,2.0,265.0,14.0,6.0,40.0,207.3598906771122,99.0,0.0,4.0,0.0,0.0,0.0,27.0,8.0
26.0,11.0,2.0,4.0,199.0,14.0,10.0,36.0,301.69648921147643,90.0,0.0,1.0,0.0,1.0,0.0,25.0,13.0
0.0,3.0,6.0,3.0,287.0,29.0,14.0,42.0,231.80432134715224,91.0,0.0,2.0,0.0,0.0,0.0,27.0,1.0
15.0,7.0,3.0,2.0,221.0,21.0,9.0,30.0,216.55155790988,90.0,0.0,0.0,0.0,0.0,1.0,23.0,14.0
4.0,4.0,2.0,4.0,338.0,45.0,13.0,48.0,260.48437986339457,99.0,0.0,1.0,1.0,0.0,5.0,21.0,0.0
15.0,9.0,5.0,2.0,219.0,17.0,14.0,23.0,311.3389498873298,90.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0
3.0,1.0,2.0,2.0,312.0,11.0,12.0,35.0,219.14460833368568,82.0,0.0,2.0,0.0,0.0,0.0,30.0,3.0
10.0,2.0,4.0,4.0,384.0,34.0,15.0,31.0,242.3573661725584,89.0,0.0,3.0,1.0,0.0,0.0,24.0,9.0
13.0,11.0,5.0,3.0,160.0,26.0,17.0,33.0,189.4851828317429,81.0,1.0,2.0,0.0,0.0,0.0,39.0,8.0
12.0,11.0,2.0,1.0,149.0,17.0,11.0,31.0,270.0251981620091,95.0,0.0,2.0,1.0,0.0,0.0,29.0,0.0
26.0,9.0,5.0,3.0,149.0,27.0,17.0,39.0,287.0719175483411,93.0,0.0,2.0,0.0,0.0,2.0,26.0,4.0
23.0,4.0,4.0,3.0,174.0,14.0,6.0,29.0,250.4458240816381,81.0,0.0,4.0,1.0,1.0,1.0,29.0,4.0
19.0,8.0,5.0,3.0,249.0,34.0,6.0,46.0,320.61047336006123,80.0,0.0,4.0,1.0,0.0,1.0,23.0,3.0
14.0,7.0,5.0,4.0,218.0,26.0,15.0,39.0,219.3791302281085,92.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0
17.0,1.0,2.0,2.0,262.0,53.0,16.0,40.0,245.12635292375228,94.0,0.0,3.0,0.0,0.0,0.0,31.0,2.0
20.0,7.0,3.0,2.0,316.0,24.0,11.0,26.0,270.81537238554773,88.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0
18.0,7.0,2.0,2.0,161.0,10.0,12.0,44.0,292.416707784504,100.0,0.0,4.0,1.0,0.0,4.0,28.0,1.0
24.0,6.0,2.0,2.0,375.0,22.0,13.0,24.0,270.81537238554773,85.0,0.0,2.0,0.0,0.0,1.0,18.0,0.0
8.0,3.0,2.0,3.0,162.0,35.0,19.0,28.0,253.4787416306737,81.0,0.0,1.0,1.0,0.0,1.0,24.0,4.0
10.0,2.0,4.0,3.0,150.0,30.0,11.0,42.0,262.4115526714814,97.0,0.0,3.0,0.0,0.0,2.0,26.0,1.0
9.0,7.0,4.0,1.0,227.0,6.0,17.0,20.0,294.2924951202832,86.0,0.0,0.0,1.0,1.0,0.0,24.0,7.0
26.0,4.0,5.0,2.0,356.0,54.0,13.0,40.0,252.1512717455047,100.0,0.0,4.0,1.0,0.0,0.0,29.0,13.0
7.0,2.0,6.0,1.0,238.0,17.0,16.0,38.0,329.84425411110993,91.0,0.0,2.0,0.0,0.0,4.0,27.0,3.0
11.0,3.0,6.0,2.0,293.0,39.0,9.0,29.0,272.98499264226234,87.0,0.0,0.0,1.0,1.0,1.0,28.0,6.0
2.0,7.0,5.0,4.0,87.0,29.0,9.0,32.0,231.0948184247065,85.0,0.0,0.0,1.0,0.0,2.0,28.0,1.0
1.0,1.0,2.0,2.0,259.0,36.0,11.0,38.0,277.8086522147678,84.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0
15.0,10.0,6.0,2.0,73.0,33.0,12.0,37.0,266.29532539002633,89.0,1.0,0.0,0.0,0.0,4.0,21.0,1.0
3.0,7.0,6.0,1.0,290.0,39.0,11.0,42.0,285.8759721353094,85.0,0.0,0.0,1.0,0.0,1.0,29.0,4.0
1.0,9.0,3.0,2.0,257.0,32.0,11.0,29.0,294.5920102604636,92.0,0.0,2.0,0.0,0.0,0.0,28.0,32.0
11.0,5.0,5.0,4.0,283.0,23.0,4.0,27.0,338.39006135664295,81.0,0.0,3.0,1.0,0.0,0.0,29.0,26.0
26.0,3.0,4.0,1.0,127.0,23.0,15.0,37.0,272.5333777701913,87.0,0.0,3.0,1.0,0.0,0.0,32.0,10.0
23.0,10.0,4.0,4.0,257.0,11.0,7.0,45.0,261.5993282845001,87.0,0.0,1.0,1.0,0.0,1.0,27.0,10.0
16.0,2.0,3.0,2.0,237.0,53.0,15.0,25.0,273.03356438227434,99.0,0.0,3.0,1.0,1.0,1.0,19.0,9.0
19.0,9.0,3.0,4.0,219.0,23.0,4.0,28.0,218.82442380433508,96.0,0.0,0.0,1.0,0.0,0.0,18.0,4.0
20.0,12.0,3.0,4.0,238.0,12.0,13.0,32.0,202.24854387322333,81.0,0.0,2.0,1.0,0.0,1.0,27.0,17.0
9.0,4.0,2.0,2.0,163.0,18.0,12.0,35.0,285.56141008455666,90.0,0.0,0.0,1.0,0.0,0.0,24.0,12.0
19.0,5.0,2.0,3.0,181.0,39.0,12.0,42.0,295.097320721662,89.0,0.0,3.0,1.0,0.0,0.0,20.0,12.0
24.0,10.0,3.0,2.0,237.0,40.0,12.0,31.0,295.1849251210444,98.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0
17.0,9.0,3.0,3.0,223.0,6.0,6.0,39.0,309.95997614254213,100.0,0.0,0.0,1.0,0.0,0.0,31.0,12.0
28.0,1.0,2.0,3.0,224.0,28.0,8.0,42.0,225.78626674398708,87.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0
9.0,10.0,6.0,4.0,179.0,41.0,12.0,33.0,324.45231030328654,89.0,0.0,3.0,1.0,0.0,2.0,34.0,0.0
7.0,7.0,5.0,1.0,94.0,7.0,12.0,45.0,263.1119125181861,84.0,0.0,3.0,0.0,0.0,0.0,26.0,3.0
18.0,11.0,2.0,3.0,223.0,46.0,6.0,25.0,255.69178089591267,94.0,0.0,4.0,1.0,0.0,4.0,27.0,1.0
9.0,12.0,2.0,2.0,163.0,54.0,8.0,45.0,313.9675014304406,97.0,0.0,1.0,1.0,0.0,0.0,24.0,10.0
25.0,7.0,3.0,2.0,190.0,43.0,20.0,42.0,298.72704293449726,97.0,0.0,4.0,1.0,0.0,0.0,20.0,4.0
14.0,4.0,5.0,1.0,234.0,9.0,6.0,33.0,312.5841049012997,98.0,0.0,2.0,1.0,0.0,0.0,13.0,3.0
23.0,12.0,6.0,2.0,222.0,25.0,16.0,33.0,221.7249720425312,95.0,0.0,3.0,1.0,0.0,0.0,23.0,0.0
22.0,3.0,2.0,2.0,257.0,26.0,17.0,28.0,263.9743379679033,96.0,0.0,4.0,1.0,0.0,0.0,29.0,0.0
3.0,7.0,6.0,4.0,280.0,42.0,7.0,37.0,296.4607606699434,83.0,0.0,0.0,1.0,0.0,0.0,26.0,7.0
10.0,7.0,2.0,2.0,202.0,30.0,12.0,45.0,270.81537238554773,82.0,0.0,0.0,0.0,1.0,0.0,20.0,3.0
23.0,2.0,5.0,1.0,199.0,31.0,10.0,39.0,269.6812394607938,97.0,0.0,2.0,1.0,0.0,0.0,29.0,15.0
21.0,11.0,2.0,4.0,345.0,47.0,13.0,36.0,311.3028241030656,86.0,0.0,2.0,0.0,0.0,0.0,34.0,2.0
21.0,7.0,2.0,4.0,186.0,8.0,12.0,33.0,283.53853584513377,90.0,0.0,2.0,1.0,0.0,1.0,25.0,47.0
2.0,12.0,4.0,4.0,332.0,22.0,17.0,45.0,252.97194016603288,85.0,0.0,4.0,1.0,0.0,0.0,22.0,0.0
25.0,12.0,3.0,4.0,160.0,37.0,6.0,31.0,270.81537238554773,82.0,0.0,4.0,1.0,0.0,5.0,30.0,11.0
1.0,3.0,2.0,1.0,216.0,5.0,13.0,33.0,316.50381739615784,87.0,0.0,3.0,1.0,0.0,5.0,31.0,2.0
11.0,4.0,3.0,4.0,185.0,34.0,12.0,42.0,299.02136080131095,95.0,0.0,1.0,0.0,0.0,2.0,30.0,5.0
4.0,4.0,2.0,3.0,215.0,43.0,12.0,32.0,271.4286313580644,99.0,0.0,4.0,0.0,0.0,0.0,26.0,6.0
3.0,4.0,2.0,1.0,163.0,30.0,18.0,39.0,295.1079993666921,85.0,0.0,0.0,1.0,0.0,0.0,28.0,1.0
10.0,8.0,3.0,4.0,223.0,35.0,11.0,37.0,258.2654385803638,91.0,0.0,2.0,1.0,0.0,0.0,31.0,4.0
21.0,9.0,4.0,2.0,285.0,20.0,18.0,26.0,267.24904892157883,86.0,0.0,0.0,1.0,0.0,0.0,27.0,4.0
8.0,9.0,5.0,3.0,194.0,10.0,14.0,29.0,270.81537238554773,90.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0
3.0,2.0,2.0,3.0,231.0,17.0,11.0,37.0,246.25044209636468,96.0,0.0,0.0,1.0,0.0,1.0,28.0,8.0
26.0,1.0,5.0,2.0,230.0,31.0,11.0,24.0,278.5090398405462,86.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0
28.0,1.0,5.0,4.0,307.0,20.0,4.0,34.0,303.8688220449541,81.0,0.0,4.0,1.0,0.0,0.0,25.0,1.0
27.0,7.0,3.0,1.0,193.0,13.0,11.0,37.0,279.3792785349027,84.0,0.0,4.0,0.0,1.0,0.0,25.0,2.0
11.0,5.0,3.0,1.0,219.0,43.0,17.0,27.0,305.7424919255093,94.0,0.0,2.0,1.0,0.0,0.0,20.0,5.0
15.0,8.0,3.0,3.0,279.0,31.0,6.0,35.0,320.2239569842416,80.0,0.0,4.0,1.0,0.0,2.0,23.0,4.0
0.0,6.0,6.0,2.0,155.0,11.0,14.0,38.0,288.7132395024817,83.0,0.0,1.0,1.0,0.0,1.0,22.0,3.0
7.0,4.0,4.0,2.0,344.0,47.0,10.0,31.0,275.2326933411174,94.0,0.0,2.0,1.0,0.0,0.0,29.0,15.0
0.0,4.0,4.0,1.0,135.0,11.0,20.0,33.0,187.28712290123565,88.0,1.0,1.0,1.0,0.0,0.0,27.0,12.0
19.0,9.0,2.0,3.0,273.0,29.0,22.0,39.0,326.2956841379771,89.0,0.0,4.0,1.0,0.0,4.0,21.0,6.0
18.0,8.0,4.0,2.0,263.0,43.0,17.0,38.0,230.3316480598385,99.0,0.0,4.0,0.0,0.0,0.0,23.0,2.0
3.0,8.0,2.0,1.0,209.0,20.0,9.0,31.0,242.79904045930653,87.0,0.0,3.0,0.0,0.0,2.0,21.0,1.0
13.0,1.0,5.0,1.0,276.0,20.0,4.0,39.0,330.25785843089915,98.0,0.0,3.0,0.0,0.0,0.0,13.0,2.0
22.0,6.0,2.0,2.0,123.0,51.0,8.0,34.0,272.0217640106532,100.0,0.0,4.0,0.0,0.0,0.0,28.0,4.0
28.0,9.0,4.0,2.0,218.0,38.0,12.0,39.0,315.24850265092755,100.0,0.0,3.0,1.0,0.0,2.0,32.0,14.0
8.0,3.0,3.0,3.0,291.0,43.0,10.0,39.0,207.19900638593043,80.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0
25.0,9.0,2.0,4.0,76.0,19.0,16.0,37.0,295.7587221864832,100.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0
16.0,8.0,4.0,2.0,273.0,37.0,17.0,34.0,277.5224421499684,87.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0
9.0,5.0,4.0,3.0,309.0,35.0,12.0,38.0,221.5256092728487,99.0,0.0,4.0,0.0,0.0,0.0,26.0,3.0
8.0,2.0,2.0,2.0,95.0,33.0,9.0,38.0,278.90892177440315,92.0,0.0,4.0,0.0,0.0,2.0,31.0,10.0
27.0,1.0,4.0,2.0,122.0,49.0,17.0,25.0,310.5964913011057,82.0,0.0,2.0,0.0,0.0,1.0,27.0,2.0
28.0,4.0,3.0,3.0,233.0,27.0,18.0,32.0,261.64343946143623,94.0,0.0,2.0,0.0,0.0,0.0,32.0,9.0
13.0,8.0,6.0,2.0,151.0,41.0,0.0,39.0,261.6795559018488,86.0,0.0,0.0,1.0,0.0,0.0,25.0,4.0
